ASV,Kingdom,Phylum,Class,Order,Family,Genus
ASV_4780,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Chroococcidiopsaceae,NA
ASV_4781,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Rickettsiaceae,NA
ASV_4782,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Pseudarthrobacter
ASV_4783,Bacteria,Proteobacteria,Gammaproteobacteria,PLTA13,NA,NA
ASV_4784,Bacteria,Myxococcota,Polyangia,Haliangiales,Haliangiaceae,Haliangium
ASV_4785,Bacteria,NA,NA,NA,NA,NA
ASV_4786,Bacteria,Desulfobacterota,Desulfobacteria,Desulfobacterales,Desulfosarcinaceae,NA
ASV_4787,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Taibaiella
ASV_4788,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Qipengyuania
ASV_4789,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,NA
ASV_479,Eukaryota,NA,NA,NA,NA,NA
ASV_4790,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Blastopirellula
ASV_4791,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Spirosomaceae,Emticicia
ASV_4792,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,NA
ASV_4793,Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,OM27 clade
ASV_4794,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,NA
ASV_4795,Bacteria,Myxococcota,Polyangia,Blfdi19,NA,NA
ASV_4796,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,NA
ASV_4797,Eukaryota,NA,NA,NA,NA,NA
ASV_4798,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,env.OPS 17,NA
ASV_4799,Bacteria,Planctomycetota,OM190,NA,NA,NA
ASV_480,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Nostocaceae,Calothrix PCC-6303
ASV_4800,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Rubripirellula
ASV_4801,Bacteria,Acidobacteriota,Subgroup 22,NA,NA,NA
ASV_4802,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Methylacidiphilales,Methylacidiphilaceae,NA
ASV_4803,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,KI89A clade,NA
ASV_4804,Bacteria,Planctomycetota,Phycisphaerae,MSBL9,NA,NA
ASV_4805,Bacteria,Deinococcota,Deinococci,Deinococcales,Trueperaceae,Truepera
ASV_4806,Bacteria,Deinococcota,Deinococci,Deinococcales,Trueperaceae,Truepera
ASV_4807,Bacteria,Deinococcota,Deinococci,Deinococcales,Trueperaceae,Truepera
ASV_4808,Bacteria,Abditibacteriota,Abditibacteria,Abditibacteriales,Abditibacteriaceae,Abditibacterium
ASV_4809,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,NA,NA
ASV_481,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Nostocaceae,Calothrix PCC-6303
ASV_4810,Bacteria,Acidobacteriota,Acidobacteriae,PAUC26f,NA,NA
ASV_4811,Bacteria,Planctomycetota,Planctomycetes,Planctomycetales,NA,NA
ASV_4812,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,NA
ASV_4813,Bacteria,Desulfobacterota,Desulfobacteria,Desulfobacterales,Desulfosarcinaceae,NA
ASV_4814,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,Lewinella
ASV_4815,Bacteria,Firmicutes,NA,NA,NA,NA
ASV_4816,Bacteria,Fibrobacterota,Chitinivibrionia,NA,NA,NA
ASV_4817,Bacteria,Planctomycetota,Planctomycetes,Planctomycetales,Rubinisphaeraceae,NA
ASV_4818,Bacteria,Acidobacteriota,Blastocatellia,Blastocatellales,Blastocatellaceae,Stenotrophobacter
ASV_4819,Bacteria,Planctomycetota,Pla4 lineage,NA,NA,NA
ASV_482,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,NA
ASV_4820,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,NA
ASV_4822,Bacteria,Acidobacteriota,Blastocatellia,Blastocatellales,Blastocatellaceae,Blastocatella
ASV_4823,Eukaryota,NA,NA,NA,NA,NA
ASV_4824,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,NA
ASV_4826,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,NA
ASV_4827,Bacteria,Acidobacteriota,Acidobacteriae,Bryobacterales,Bryobacteraceae,Bryobacter
ASV_4828,Bacteria,Chloroflexi,Ktedonobacteria,C0119,NA,NA
ASV_4829,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,Gemmatimonas
ASV_4831,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Pir4 lineage
ASV_4832,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Candidatus Anammoximicrobium
ASV_4833,Bacteria,NA,NA,NA,NA,NA
ASV_4834,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,NA
ASV_4835,Eukaryota,NA,NA,NA,NA,NA
ASV_4836,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Nostocaceae,NA
ASV_4837,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,NA
ASV_4838,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,NA
ASV_4839,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,NA
ASV_484,Bacteria,Deinococcota,Deinococci,Deinococcales,Deinococcaceae,Deinococcus
ASV_4840,Bacteria,Verrucomicrobiota,Omnitrophia,Omnitrophales,Omnitrophaceae,Candidatus Omnitrophus
ASV_4841,Bacteria,Bacteroidota,Kapabacteria,Kapabacteriales,NA,NA
ASV_4842,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Blastopirellula
ASV_4843,Bacteria,Acidobacteriota,Acidobacteriae,Bryobacterales,Bryobacteraceae,Bryobacter
ASV_4844,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,WD2101 soil group,NA
ASV_4845,Eukaryota,NA,NA,NA,NA,NA
ASV_4846,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,NA
ASV_4847,Eukaryota,NA,NA,NA,NA,NA
ASV_4848,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Blastopirellula
ASV_4849,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,NA
ASV_485,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,NA
ASV_4850,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Blastopirellula
ASV_4851,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,37-13,NA
ASV_4852,Bacteria,Acidobacteriota,Thermoanaerobaculia,Thermoanaerobaculales,Thermoanaerobaculaceae,TPD-58
ASV_4853,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,WD2101 soil group,NA
ASV_4854,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,NA,NA
ASV_4855,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,NA
ASV_4856,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Nitrosomonadaceae,oc32
ASV_4857,Bacteria,Bacteroidota,Ignavibacteria,Ignavibacteriales,Ignavibacteriaceae,Ignavibacterium
ASV_4858,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rubellimicrobium
ASV_4859,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Hymenobacteraceae,Hymenobacter
ASV_486,Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria Incertae Sedis,Unknown Family,Acidibacter
ASV_4860,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Chroococcidiopsaceae,NA
ASV_4861,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Chroococcidiopsaceae,NA
ASV_4862,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,NA
ASV_4863,Eukaryota,NA,NA,NA,NA,NA
ASV_4864,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,NA
ASV_4865,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,NA
ASV_4866,Bacteria,Dependentiae,Babeliae,Babeliales,NA,NA
ASV_4867,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,NA,NA
ASV_4868,Bacteria,Firmicutes,Syntrophomonadia,Syntrophomonadales,Syntrophomonadaceae,Syntrophomonas
ASV_4869,Bacteria,Chloroflexi,Chloroflexia,Chloroflexales,Roseiflexaceae,NA
ASV_487,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Sediminibacterium
ASV_4870,Bacteria,Firmicutes,Bacilli,Bacillales,NA,NA
ASV_4872,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Pirellula
ASV_4873,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,NA
ASV_4874,Bacteria,Bdellovibrionota,Oligoflexia,Oligoflexales,Oligoflexaceae,NA
ASV_4875,Bacteria,Planctomycetota,Phycisphaerae,MSBL9,SG8-4,NA
ASV_4876,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,NA
ASV_4877,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,NA
ASV_4879,Bacteria,Planctomycetota,OM190,NA,NA,NA
ASV_488,Bacteria,Cyanobacteria,Cyanobacteriia,Leptolyngbyales,Leptolyngbyaceae,Leptolyngbya ANT.L52.2
ASV_4880,Bacteria,Desulfobacterota,Desulfuromonadia,PB19,NA,NA
ASV_4881,Bacteria,Myxococcota,Myxococcia,Myxococcales,Myxococcaceae,P3OB-42
ASV_4882,Bacteria,Actinobacteriota,MB-A2-108,NA,NA,NA
ASV_4883,Bacteria,Desulfobacterota,NA,NA,NA,NA
ASV_4884,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,NA
ASV_4885,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,NA
ASV_4886,Bacteria,Acidobacteriota,Holophagae,Holophagales,Holophagaceae,marine group
ASV_4887,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Rhodopirellula
ASV_4888,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA,NA
ASV_4889,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium sensu stricto 1
ASV_489,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Coleofasciculaceae,Potamolinea 1PC
ASV_4890,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,NA
ASV_4892,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Blastopirellula
ASV_4893,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Rubripirellula
ASV_4894,Bacteria,Bacteroidota,OC31,NA,NA,NA
ASV_4895,Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria Incertae Sedis,Unknown Family,NA
ASV_4896,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,NA
ASV_4897,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,Tepidisphaeraceae,Tepidisphaera
ASV_4898,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,NA
ASV_490,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Nostocaceae,Scytonema UTEX 2349
